Loan_ID,Gender,Married,Dependents,Education,Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP105070,Female,Yes,0,Not Graduate,No,59880,12890,66000,360,1,Semiurban,Y
LP105071,Male,No,0,Not Graduate,No,25210,0,70000,360,,Rural,N
LP105072,Male,Yes,1,Graduate,No,140010,0,63900,360,1,Urban,Y
LP105073,Male,Yes,0,Graduate,No,53650,19654,60700,360,1,Semiurban,Y
LP105074,Female,No,1,Graduate,,17900,0,64900,360,1,Semiurban,Y
LP105075,Male,Yes,0,Graduate,No,25360,17295,70000,360,1,Semiurban,Y
LP105076,Female,Yes,1,Graduate,No,35190,59048,70000,360,0,Rural,N
LP105077,Male,Yes,1,Not Graduate,No,19510,24488,70000,180,0,Rural,N
LP105078,Male,Yes,0,Graduate,No,71150,70647,70000,60,1,Semiurban,Y
LP105079,Male,Yes,1,Graduate,No,30350,0,70000,360,,Rural,N
LP105080,Male,Yes,1,Graduate,No,45420,25449,63100,360,1,Semiurban,Y
LP105081,Male,Yes,0,Graduate,No,39750,0,61900,360,1,Rural,N
LP105082,Male,Yes,1,Graduate,,34820,23486,68800,360,1,Urban,Y
LP105083,Female,Yes,0,Graduate,Yes,11650,27223,70000,360,1,Urban,N
LP105084,Male,No,0,Graduate,No,38530,15821,70000,360,1,Semiurban,Y
LP105085,Male,No,1,Graduate,No,91460,12060,70000,360,1,Rural,Y
LP105086,Male,Yes,0,Graduate,No,30360,59726,62200,360,1,Rural,Y
LP105087,Male,No,1,Not Graduate,No,25030,0,70000,360,1,Rural,N
LP105088,Male,Yes,0,Graduate,Yes,28420,16554,70000,360,1,Urban,Y
LP105089,Male,Yes,,Graduate,No,53150,20481,59700,360,1,Semiurban,Y
LP105090,,Yes,0,Not Graduate,No,61510,0,62200,360,1,Rural,Y
LP105091,Male,,0,Graduate,No,28650,12559,60100,360,1,Urban,Y
LP105092,Male,No,0,Graduate,No,127540,0,67100,360,,Urban,Y
LP105093,Female,Yes,0,Graduate,,44090,23237,70000,360,1,Semiurban,Y
LP105094,Male,No,0,Graduate,No,16370,34233,70000,360,1,Urban,Y
LP105095,Male,Yes,0,Not Graduate,No,40790,0,70000,360,1,Urban,N
LP105096,Male,Yes,2,Graduate,No,67880,23602,58800,180,1,Rural,Y
LP105097,Male,No,1,Graduate,,59760,23921,64200,360,0,Semiurban,N
LP105098,Male,Yes,1,Graduate,No,66720,0,70000,360,1,Urban,Y
LP105099,,Yes,0,Graduate,No,46050,0,48800,60,1,Urban,N
LP105100,Male,Yes,0,Graduate,No,34840,0,70000,360,,Rural,N
LP105101,Male,No,1,Graduate,No,101230,30823,70000,360,1,Urban,Y
LP105102,Male,No,2,Graduate,No,47130,8407,56000,360,1,Semiurban,Y
LP105103,Male,Yes,0,Graduate,No,20390,0,70000,360,1,Urban,N
LP105104,Male,Yes,1,Graduate,No,41530,19730,57600,360,1,Semiurban,Y
LP105105,Male,No,0,Graduate,No,27610,0,60600,360,1,Urban,N
LP105106,Female,Yes,2,Graduate,No,38790,0,70000,240,1,Semiurban,Y
LP105107,Male,Yes,0,Graduate,No,74410,0,70000,180,1,Rural,Y
LP105108,Male,Yes,0,Graduate,Yes,49780,9118,56600,360,1,Semiurban,Y
LP105109,Male,No,2,Graduate,No,124950,0,70000,360,1,Rural,Y
LP105110,Male,Yes,3+,Graduate,No,25340,0,59600,360,,Semiurban,N
LP105111,Male,Yes,3+,Graduate,No,30580,14107,70000,360,1,Semiurban,Y
LP105112,Male,Yes,2,Graduate,No,29360,8514,70000,360,1,Urban,Y
LP105113,Male,Yes,2,Not Graduate,No,123740,0,70000,180,1,Semiurban,Y
LP105114,Male,No,0,Graduate,No,28290,0,56000,360,1,Rural,N
LP105115,Male,Yes,0,Graduate,No,9740,61968,59200,180,1,Rural,Y
LP105116,Male,No,,Graduate,No,59420,14426,57100,360,0,Semiurban,N
LP105117,Male,Yes,0,Graduate,No,36710,8952,64800,360,1,Rural,Y
LP105118,Female,Yes,0,Graduate,Yes,78090,0,70000,360,1,Semiurban,Y
LP105119,Male,No,1,Graduate,No,85500,19863,66400,360,0,Semiurban,N
LP105120,Male,Yes,2,Graduate,No,57700,20086,56300,360,1,Rural,Y
LP105121,Male,Yes,0,Not Graduate,,19950,14122,69700,360,0,Semiurban,N
LP105122,Male,Yes,0,Graduate,No,38630,13765,70000,360,1,Semiurban,Y
LP105123,,Yes,2,Graduate,Yes,32990,17116,70000,360,1,Semiurban,Y
LP105124,,No,2,Graduate,No,35100,18656,70000,60,1,Urban,Y
LP105125,Male,Yes,0,Graduate,No,22590,11759,70000,360,1,Urban,Y
LP105126,Male,Yes,0,Not Graduate,No,20420,32509,59200,360,1,Urban,N
LP105127,Male,Yes,1,Graduate,,14110,36125,70000,180,1,Urban,Y
LP105128,Male,Yes,0,Graduate,No,67940,15082,70000,360,1,Semiurban,Y
LP105129,Male,No,0,Graduate,No,11280,14557,70000,180,1,Urban,Y
LP105130,Female,Yes,0,Graduate,No,35370,9860,70000,180,1,Semiurban,Y
LP105131,Male,Yes,1,Graduate,Yes,28870,45284,58100,360,1,Urban,Y
LP105132,Male,No,1,Not Graduate,No,49100,10382,66900,360,1,Urban,Y
LP105133,Male,Yes,0,Not Graduate,No,17740,14859,70000,360,0,Semiurban,N
LP105134,Male,No,0,Not Graduate,,33070,24350,68100,360,1,Semiurban,Y
LP105135,Male,Yes,3+,Not Graduate,No,28610,24575,66300,360,1,Urban,N
LP105136,Male,Yes,0,Not Graduate,,86970,29492,61600,360,1,Rural,Y
LP105137,Male,Yes,0,Graduate,No,35630,16199,70000,180,1,Rural,Y
LP105138,Male,Yes,0,Graduate,No,31010,0,70000,360,1,Semiurban,Y
LP105139,Male,No,1,Graduate,No,61930,12409,70000,360,0,Semiurban,N
LP105140,Male,Yes,3+,Not Graduate,No,37150,18644,69000,360,0,Urban,N
LP105141,Male,No,0,Graduate,No,29050,7936,70000,360,0,Rural,N
LP105142,Male,No,2,Graduate,No,42100,17431,70000,360,1,Semiurban,Y
LP105143,Male,Yes,0,Graduate,Yes,45600,0,70000,360,1,Rural,Y
LP105144,Male,Yes,2,Graduate,No,28630,0,61200,360,1,Semiurban,Y
LP105145,Male,Yes,0,Graduate,No,277910,0,66600,120,1,Semiurban,Y
LP105146,Male,Yes,1,Graduate,No,24530,0,70000,360,1,Urban,Y
LP105147,Male,Yes,0,Graduate,No,78660,6336,70000,360,1,Rural,Y
LP105148,Male,No,0,Not Graduate,No,44270,24049,64700,360,,Semiurban,N
LP105149,Male,Yes,0,Not Graduate,No,25450,0,68600,360,1,Rural,N
LP105150,Male,No,2,Graduate,No,44070,38960,70000,360,1,Semiurban,Y
LP105151,Male,Yes,2,Graduate,No,35330,24446,70000,360,1,Semiurban,Y
LP105152,Male,Yes,3+,Graduate,No,29930,0,65000,360,1,Rural,Y
LP105153,Male,Yes,0,Graduate,No,74840,48054,68900,180,1,Rural,Y
LP105154,Male,Yes,0,Not Graduate,No,28020,0,60500,300,,Rural,N
LP105155,Male,No,2,Graduate,No,21460,16056,70000,180,1,Rural,Y
LP105156,Male,No,1,Graduate,No,92330,6024,60600,360,1,Rural,Y
LP105157,Male,No,0,Graduate,No,22680,0,65500,360,0,Semiurban,N
LP105158,Male,Yes,0,Not Graduate,No,71420,55117,62500,360,1,Semiurban,Y
LP105159,Male,Yes,0,Graduate,No,34750,8597,65400,360,1,Semiurban,Y
LP105160,Male,Yes,3+,Graduate,No,93490,47063,61400,180,1,Semiurban,Y
LP105161,Male,Yes,0,Graduate,No,49420,0,70000,360,1,Semiurban,Y
LP105162,Male,No,0,Not Graduate,No,25260,0,70000,360,1,Rural,N
LP105163,Female,Yes,2,Graduate,No,35610,0,61100,360,1,Rural,Y
LP105164,Male,No,1,Graduate,Yes,33870,22051,70000,360,0,Urban,N
LP105165,Male,No,,Graduate,No,69940,30645,66600,360,1,Urban,Y
LP105166,Male,No,1,Graduate,No,22420,0,57500,360,1,Urban,Y
LP105167,Male,No,3+,Not Graduate,No,67640,21817,68400,360,1,Rural,Y
LP105168,Male,Yes,1,Graduate,,49600,0,56100,360,,Urban,N
LP105169,Male,Yes,1,Not Graduate,No,70440,0,69200,480,,Urban,N
LP105170,Female,No,1,Not Graduate,,68570,17696,60700,360,1,Urban,Y
LP105171,Female,No,2,Graduate,No,28660,7058,70000,360,1,Semiurban,Y
LP105172,Male,Yes,0,Graduate,No,42550,81595,70000,360,1,Rural,Y
LP105173,Male,Yes,1,Graduate,No,15900,17734,70000,360,1,Semiurban,Y
LP105174,Male,No,0,Not Graduate,No,48570,19466,70000,360,1,Urban,Y
LP105175,Male,Yes,0,Graduate,No,124830,8292,70000,360,0,Semiurban,Y
LP105176,Male,No,1,Not Graduate,No,40430,11482,70000,360,1,Urban,Y
LP105177,Male,Yes,0,Graduate,No,13590,37025,57000,300,1,Rural,Y
LP105178,Female,Yes,0,Graduate,No,56040,18650,57400,360,1,Semiurban,Y
LP105179,Male,Yes,2,Graduate,Yes,40360,34447,69300,240,1,Semiurban,Y
LP105180,Female,Yes,0,Graduate,No,152840,0,70000,360,1,Rural,Y
LP105181,Male,No,1,Graduate,No,54680,0,70000,360,1,Semiurban,Y
LP105182,Male,Yes,0,Graduate,Yes,31840,0,68900,360,1,Urban,N
LP105183,Male,Yes,1,Graduate,,293540,0,70000,360,1,Rural,Y
LP105184,Male,No,0,Graduate,No,42060,20313,61700,360,1,Urban,Y
LP105185,Male,No,0,Graduate,No,20550,21477,65100,360,1,Urban,Y
LP105186,Male,Yes,0,Graduate,No,81090,12328,66900,360,,Semiurban,N
LP105187,Female,Yes,2,Graduate,No,25220,9536,38800,60,0,Rural,N
LP105188,,No,0,Graduate,No,94720,40191,57500,360,1,Semiurban,Y
LP105189,Female,No,3+,Graduate,No,86400,8681,60600,360,1,Rural,Y
LP105190,Male,Yes,0,Graduate,No,37590,8321,61800,360,1,Semiurban,Y
LP105191,Female,Yes,0,Graduate,,26620,0,59900,360,1,Rural,Y
LP105192,Male,No,0,Not Graduate,No,24080,0,70000,300,1,Semiurban,N
LP105193,Male,Yes,2,Graduate,Yes,63600,14255,70000,360,1,Urban,Y
LP105194,Male,Yes,2,Graduate,No,58880,25979,58700,360,1,Rural,Y
LP105195,Male,Yes,0,Graduate,No,102660,0,70000,360,1,Rural,Y
LP105196,Female,Yes,0,Graduate,No,18710,38489,70000,360,0,Rural,N
LP105197,Male,Yes,0,Graduate,No,60990,0,70000,360,1,Rural,Y
LP105198,Female,Yes,0,Graduate,Yes,23490,33086,64400,360,1,Urban,Y
LP105199,Male,Yes,0,Not Graduate,No,163450,0,70000,360,0,Semiurban,N
LP105200,Male,Yes,0,Graduate,No,116550,11028,70000,360,,Rural,Y
LP105201,Male,Yes,0,Graduate,No,26340,61850,70000,360,,Rural,N
LP105202,Male,Yes,0,Not Graduate,Yes,133650,28908,57700,360,1,Semiurban,Y
LP105203,Male,Yes,0,Graduate,Yes,25500,0,70000,360,1,Urban,Y
LP105204,Female,No,3+,Graduate,No,83670,0,70000,360,0,Urban,N
LP105205,Male,Yes,2,Graduate,No,255700,8045,57400,360,1,Urban,Y
LP105206,Male,Yes,0,Graduate,No,30200,0,70000,360,,Rural,N
LP105207,Male,Yes,0,Not Graduate,Yes,136350,19330,66300,360,0,Urban,N
LP105208,Male,Yes,0,Graduate,No,33590,0,70000,360,1,Urban,Y
LP105209,Male,Yes,1,Graduate,No,43500,0,70000,360,1,Semiurban,Y
LP105210,Male,Yes,0,Graduate,No,49730,28096,70000,,1,Semiurban,Y
LP105211,Male,Yes,0,Graduate,No,23360,0,70000,360,1,Rural,Y
LP105212,Male,Yes,1,Graduate,No,32030,37028,64700,180,1,Urban,Y
LP105213,Male,No,0,Graduate,,54450,7934,68200,360,1,Semiurban,Y
LP105214,Male,Yes,2,Graduate,Yes,164960,5517,67700,360,,Urban,Y
LP105215,Female,Yes,,Graduate,No,37180,0,70000,360,1,Urban,Y
LP105216,Male,Yes,0,Graduate,No,417160,10238,64400,360,0,Urban,Y
LP105217,Male,Yes,0,Graduate,No,25010,28595,70000,180,1,Urban,Y
LP105218,Female,Yes,0,Graduate,Yes,18180,12369,70000,360,1,Semiurban,Y
LP105219,Male,Yes,0,Graduate,No,47610,0,70000,300,1,Semiurban,Y
LP105220,Male,Yes,0,Graduate,No,27360,0,65700,360,,Semiurban,Y
LP105221,Male,Yes,0,Graduate,Yes,32740,0,61100,360,1,Urban,Y
LP105222,Male,No,0,Not Graduate,No,50890,0,56000,360,1,Rural,Y
LP105223,Female,Yes,0,Not Graduate,No,44010,0,70000,360,0,Rural,N
LP105224,Male,Yes,0,Graduate,No,41050,14752,62000,360,0,Urban,N
LP105225,Male,Yes,2,Graduate,No,166810,16787,70000,360,1,Rural,Y
LP105226,Male,Yes,2,Graduate,No,44730,13419,58300,300,1,Semiurban,Y
LP105227,Female,Yes,0,Graduate,Yes,33530,0,70000,360,1,Semiurban,Y
LP105228,Male,Yes,0,Graduate,No,23320,17705,56200,360,0,Semiurban,N
LP105229,Male,No,1,Graduate,No,25270,0,60900,360,1,Semiurban,Y
LP105230,Male,No,3+,Graduate,No,22050,0,66300,360,1,Rural,Y
LP105231,Male,No,2,Graduate,No,40900,20542,70000,360,1,Semiurban,Y
LP105232,Male,No,1,Graduate,No,51780,0,70000,360,1,Semiurban,Y
LP105233,Male,No,0,Graduate,No,29980,0,62600,360,1,Rural,Y
LP105234,Male,No,0,Not Graduate,Yes,43740,25161,70000,360,1,Rural,Y
LP105235,Male,No,0,Graduate,Yes,44470,11017,70000,360,0,Rural,N
LP105236,Male,Yes,2,Graduate,No,38940,0,69800,360,1,Rural,Y
LP105237,Male,Yes,2,Graduate,No,42890,0,70000,360,1,Rural,Y
LP105238,,Yes,1,Graduate,No,36520,5170,70000,360,,Rural,N
LP105239,Female,No,0,Graduate,Yes,39130,68193,56100,360,1,Semiurban,Y
LP105240,Male,Yes,1,Graduate,No,30960,11681,70000,360,1,Rural,Y
LP105241,Female,Yes,0,Graduate,Yes,43070,0,70000,360,1,Semiurban,Y
LP105242,Female,Yes,0,Graduate,No,41900,36983,70000,360,1,Urban,Y
LP105243,Male,No,2,Not Graduate,No,20670,28041,58800,360,1,Urban,N
LP105244,Female,Yes,0,Graduate,No,47490,16602,70000,360,0,Semiurban,N
LP105245,Male,No,2,Not Graduate,No,42400,33532,70000,360,1,Rural,Y
LP105246,Male,Yes,0,Graduate,Yes,53910,9107,59600,360,1,Rural,Y
LP105247,Male,Yes,,Graduate,No,52660,17392,70000,480,1,Urban,Y
LP105248,Male,No,0,Graduate,No,37620,0,70000,360,1,Rural,Y
LP105249,Male,Yes,0,Graduate,No,37620,16522,69300,360,1,Semiurban,Y
LP105250,Female,No,0,Graduate,No,62240,17195,70000,360,,Semiurban,Y
LP105251,Male,Yes,0,Graduate,Yes,21990,0,60600,360,1,Urban,Y
LP105252,Male,Yes,3+,Not Graduate,No,30500,20127,70000,360,1,Rural,Y
LP105253,Male,Yes,0,Not Graduate,No,63300,0,64900,360,1,Urban,Y
LP105254,Male,Yes,2,Graduate,,47760,10854,70000,360,0,Urban,N
LP105255,Male,Yes,2,Graduate,No,111400,21194,70000,180,1,Semiurban,Y
LP105256,Male,No,1,Graduate,No,64630,16507,70000,360,1,Urban,Y
LP105257,Male,No,0,Not Graduate,No,183980,29920,70000,360,,Urban,N
LP105258,Female,Yes,0,Graduate,,62990,0,65000,360,1,Rural,Y
LP105259,Male,Yes,0,Graduate,,58590,30513,70000,180,1,Semiurban,Y
LP105260,Female,No,2,Graduate,No,31590,12830,56100,360,0,Semiurban,N
LP105261,Male,No,0,Graduate,Yes,163100,31649,70000,180,1,Semiurban,Y
LP105262,Female,Yes,,Graduate,No,32930,0,70000,360,1,Semiurban,Y
LP105263,Female,Yes,1,Graduate,No,58800,0,58400,360,1,Rural,Y
LP105264,Male,Yes,0,Not Graduate,No,70000,10434,70000,360,0,Urban,N
LP105265,Male,Yes,1,Graduate,No,24980,16620,60700,360,0,Rural,N
LP105266,Male,Yes,3+,Graduate,No,41810,0,70000,360,1,Urban,Y
LP105267,Male,Yes,2,Graduate,No,97520,40697,70000,360,1,Urban,Y
LP105268,Male,Yes,0,Not Graduate,No,44060,0,70000,360,1,Semiurban,N
LP105269,Male,No,0,Graduate,No,37060,7639,70000,360,1,Semiurban,Y
LP105270,Female,Yes,0,Graduate,No,20140,21401,62600,180,1,Semiurban,Y
LP105271,Male,Yes,0,Not Graduate,Yes,37160,33195,62700,480,0,Semiurban,N
LP105272,Female,No,0,Graduate,No,33900,126556,70000,360,1,Urban,Y
LP105273,Male,No,1,Graduate,No,533560,16215,70000,360,0,Rural,N
LP105274,Male,No,0,Graduate,No,34700,32857,58000,360,1,Rural,Y
LP105275,Male,No,0,Not Graduate,No,78350,6767,70000,360,1,Rural,Y
LP105276,Male,Yes,,Graduate,No,16290,12449,70000,360,1,Urban,Y
LP105277,Male,Yes,0,Graduate,No,47320,0,56500,360,0,Rural,N
LP105278,Female,Yes,3+,Graduate,No,45530,34353,67900,360,1,Semiurban,Y
LP105279,Male,Yes,0,Graduate,No,21220,4505,17900,84,1,Urban,Y
LP105280,Male,No,1,Not Graduate,No,53560,11000,70000,360,1,Rural,N
LP105281,Female,No,0,Graduate,Yes,14680,19725,70000,360,1,Semiurban,Y
LP105282,Male,Yes,0,Graduate,No,52020,16804,58700,360,1,Urban,Y
LP105283,Male,No,,Not Graduate,No,29630,0,56800,360,1,Semiurban,Y
LP105284,Male,Yes,0,Graduate,Yes,33880,14476,70000,300,0,Semiurban,N
LP105285,Male,Yes,0,Graduate,No,19850,11776,65800,360,0,Urban,N
LP105286,Male,Yes,2,Graduate,No,46030,21930,70000,360,1,Semiurban,Y
LP105287,Female,Yes,,Graduate,No,39260,9952,70000,240,0,Urban,N
LP105288,Male,No,0,Graduate,No,33550,0,70000,300,1,Urban,Y
LP105289,Male,No,0,Graduate,No,13660,20124,68400,360,0,Semiurban,N
LP105290,Male,Yes,3+,Graduate,No,314860,0,70000,360,1,Semiurban,Y
LP105291,Male,Yes,2,Not Graduate,No,18750,0,65300,360,1,Rural,N
LP105292,Male,No,,Graduate,No,27970,22028,59600,360,1,Semiurban,Y
LP105293,Male,No,2,Graduate,No,283300,13817,69700,360,1,Urban,Y
LP105294,Male,Yes,0,Not Graduate,No,26660,5548,60500,360,1,Urban,N
LP105295,Male,Yes,1,Graduate,No,38140,61564,70000,360,1,Semiurban,Y
LP105296,Male,No,1,Graduate,No,41240,17840,64900,360,1,Semiurban,Y
LP105297,Male,No,0,Graduate,No,42080,0,70000,180,1,Urban,Y
LP105298,Male,Yes,0,Not Graduate,Yes,36220,11101,65900,360,1,Urban,N
LP105299,Male,No,0,Graduate,No,52730,0,57000,360,1,Rural,Y
LP105300,Male,No,0,Graduate,,40300,18273,70000,360,1,Rural,Y
LP105301,Male,Yes,0,Graduate,Yes,23470,39525,59400,360,1,Urban,Y
LP105302,Male,No,2,Graduate,Yes,49100,12976,70000,360,1,Semiurban,Y
LP105303,Female,Yes,0,Not Graduate,,57140,0,56400,360,1,Urban,Y
LP105304,Male,Yes,0,Graduate,No,29100,0,67800,360,1,Rural,Y
LP105305,Female,No,0,Not Graduate,No,25600,11462,70000,360,0,Urban,N
LP105306,Female,Yes,0,Not Graduate,No,16400,0,61300,360,1,Urban,N
LP105307,Female,Yes,0,Not Graduate,Yes,45010,6026,66200,360,1,Rural,Y
LP105308,Male,No,0,Graduate,No,63920,5204,70000,360,1,Semiurban,Y
LP105309,Male,Yes,1,Graduate,No,35020,0,70000,360,1,Semiurban,Y
LP105310,Male,No,0,Not Graduate,No,34020,0,67800,360,,Urban,N
LP105311,Female,No,0,Graduate,No,31430,9672,70000,360,1,Urban,Y
LP105312,Male,Yes,1,Graduate,Yes,21480,0,70000,360,1,Semiurban,Y
LP105313,Male,Yes,0,Graduate,No,44870,12994,61400,300,1,Urban,Y
LP105314,Male,No,2,Graduate,Yes,41970,10630,57200,360,1,Urban,Y
LP105315,Male,No,2,Not Graduate,No,39500,39520,63800,360,1,Urban,Y
LP105316,Female,Yes,0,Graduate,No,47390,14117,70000,,,Urban,N
LP105317,Male,Yes,2,Graduate,No,40870,15649,70000,360,0,Rural,N
LP105318,Male,Yes,0,Not Graduate,No,36530,0,68100,360,1,Urban,N
LP105319,Male,No,2,Not Graduate,No,31440,0,59800,360,1,Rural,N
LP105320,Male,No,2,Graduate,No,33810,0,62900,360,1,Urban,Y
LP105321,Male,No,3+,Graduate,No,40050,9962,70000,360,1,Rural,Y
LP105322,Male,No,0,Graduate,Yes,23050,7859,69800,360,0,Urban,N
LP105323,Female,No,0,Graduate,No,51140,8710,70000,360,1,Urban,Y
LP105324,Male,No,0,Graduate,No,147010,0,58200,180,1,Semiurban,Y
LP105325,Male,Yes,0,Graduate,No,78190,0,70000,360,1,Semiurban,Y
LP105326,Female,No,3+,Graduate,Yes,45870,18461,70000,360,1,Rural,Y
LP105327,Female,No,0,Graduate,No,15010,26784,58200,360,,Semiurban,N
LP105328,Male,No,0,Graduate,No,52440,9959,70000,360,,Rural,N
LP105329,Male,No,0,Not Graduate,No,43980,0,57800,360,1,Semiurban,Y
LP105330,Male,Yes,2,Graduate,Yes,79910,0,70000,360,,Rural,N
LP105331,Male,Yes,,Graduate,No,38040,8467,70000,360,1,Rural,Y
LP105332,Male,Yes,1,Graduate,Yes,45550,0,61000,360,1,Urban,Y
LP105333,Male,Yes,0,Graduate,No,30640,16787,70000,360,1,Semiurban,Y
LP105334,Male,Yes,3+,Graduate,No,30440,0,56300,360,,Rural,N
LP105335,Male,Yes,0,Graduate,No,21370,14223,70000,360,1,Rural,N
LP105336,Male,Yes,0,Not Graduate,No,157020,17600,60900,360,1,Semiurban,Y
LP105337,Male,Yes,2,Graduate,No,149050,0,57200,360,,Semiurban,Y
LP105338,Female,Yes,0,Graduate,Yes,89360,36520,70000,360,0,Urban,N
LP105339,Female,Yes,3+,Graduate,Yes,21440,24225,70000,360,1,Urban,N
LP105340,Male,Yes,2,Graduate,No,271500,0,70000,360,1,Rural,Y
LP105341,Male,Yes,0,Graduate,No,178280,0,70000,360,1,Rural,Y
LP105342,Male,Yes,0,Graduate,No,33230,13169,67000,360,1,Rural,Y
LP105343,Female,No,0,Graduate,,58030,7699,70000,360,,Rural,N
LP105344,Female,No,,Graduate,No,23520,14243,70000,360,1,Semiurban,Y
LP105345,Male,Yes,2,Graduate,No,63540,22707,70000,360,1,Urban,Y
LP105346,Male,No,0,Not Graduate,,23550,15009,68100,360,,Semiurban,N
LP105347,Female,Yes,2,Not Graduate,No,27610,0,69900,360,,Semiurban,N
LP105348,Female,Yes,0,Graduate,No,26450,32530,44100,60,1,Urban,Y
LP105349,Male,No,0,Graduate,No,19630,47470,70000,180,0,Rural,N
LP105350,Male,Yes,0,Graduate,No,52850,0,70000,360,1,Rural,Y
LP105351,Male,Yes,0,Graduate,No,59480,0,70000,360,0,Urban,N
LP105352,Male,Yes,0,Graduate,Yes,29560,16525,70000,,1,Rural,N
LP105353,Male,No,0,Graduate,Yes,19100,13198,64300,360,1,Urban,Y
LP105354,Male,No,2,Graduate,No,45460,39349,70000,360,0,Rural,N
LP105355,Male,No,0,Graduate,No,22120,14520,70000,360,1,Rural,Y
LP105356,Male,Yes,1,Graduate,No,34010,7825,18200,36,1,Urban,Y
LP105357,Male,Yes,1,Graduate,No,47500,11710,70000,360,1,Semiurban,Y
LP105358,Male,No,0,Graduate,No,118810,0,70000,360,0,Semiurban,N
LP105359,Female,No,0,Graduate,Yes,29700,0,70000,360,1,Semiurban,Y
LP105360,Male,Yes,0,Graduate,No,25520,18004,68600,300,1,Urban,Y
LP105361,Male,Yes,3+,Graduate,No,117380,14465,70000,180,1,Rural,Y
LP105362,Male,No,0,Graduate,No,26230,0,59400,480,1,Urban,N
LP105363,Male,No,2,Graduate,Yes,161820,0,61400,360,0,Urban,N
LP105364,Male,Yes,0,Not Graduate,No,76620,19663,70000,360,1,Urban,Y
LP105365,Female,No,2,Graduate,No,57000,7851,70000,180,1,Rural,Y
LP105366,Male,No,2,Graduate,No,39080,9360,70000,360,1,Urban,Y
LP105367,Male,Yes,0,Graduate,No,18730,11602,39600,84,1,Urban,Y
LP105368,Male,Yes,0,Graduate,No,273130,31971,70000,360,1,Rural,Y
LP105369,Male,Yes,3+,Graduate,No,40610,7208,61100,360,1,Urban,Y
LP105370,Male,Yes,0,Graduate,Yes,33330,0,70000,360,1,Semiurban,Y
LP105371,Male,No,0,Not Graduate,No,41700,20089,68200,360,1,Urban,Y
LP105372,Male,Yes,0,Graduate,Yes,15880,0,37800,180,1,Semiurban,Y
LP105373,Male,Yes,0,Graduate,No,24390,17398,70000,360,1,Urban,N
LP105374,Male,Yes,2,Graduate,Yes,46340,4841,70000,360,1,Urban,Y
LP105375,Male,Yes,0,Graduate,No,33840,19701,70000,360,1,Semiurban,Y
LP105376,Male,No,0,Graduate,Yes,53360,27400,56100,360,1,Semiurban,Y
LP105377,Male,No,0,Graduate,No,47320,11188,60100,360,1,Rural,Y
LP105378,Male,Yes,3+,Not Graduate,No,15420,0,70000,360,,Rural,N
LP105379,Male,Yes,0,Not Graduate,No,30500,0,70000,360,1,Rural,N
LP105380,Male,No,3+,Not Graduate,No,57140,41717,68900,360,1,Semiurban,Y
LP105381,Female,Yes,0,Graduate,Yes,50120,23393,63900,360,0,Semiurban,N
LP105382,Male,Yes,0,Graduate,,43190,12951,70000,360,1,Urban,Y
LP105383,Male,No,0,Graduate,No,34330,0,62400,480,1,Rural,Y
LP105384,Male,Yes,0,Graduate,No,77160,10271,65800,360,0,Urban,N
LP105385,Female,Yes,1,Graduate,No,75300,0,61100,360,0,Semiurban,N
LP105386,Male,Yes,0,Graduate,No,31490,40048,60200,360,1,Semiurban,Y
LP105387,Male,No,1,Not Graduate,No,57430,25697,70000,360,0,Semiurban,N
LP105388,Male,Yes,,Graduate,No,26130,7734,64600,360,1,Rural,Y
LP105389,Male,Yes,1,Graduate,No,40170,33132,60400,360,1,Semiurban,Y
LP105390,Male,Yes,2,Graduate,No,24890,0,70000,360,1,Urban,N
LP105391,Female,Yes,1,Graduate,Yes,18540,17111,57500,360,1,Urban,Y
LP105392,Male,Yes,2,Not Graduate,No,35000,0,66800,480,1,Rural,Y
LP105393,Female,Yes,0,Graduate,No,46590,31963,60700,300,,Urban,Y
LP105394,Male,No,2,Graduate,Yes,35440,55044,58400,360,1,Semiurban,Y
LP105395,Female,No,0,Graduate,Yes,40270,14687,69100,360,1,Rural,Y
LP105396,Male,No,1,Not Graduate,No,17630,15444,70000,360,1,Urban,N
LP105397,Male,No,0,Graduate,No,31290,0,70000,360,1,Urban,Y
LP105398,Male,Yes,0,Graduate,No,56090,23863,61100,360,1,Semiurban,Y
LP105399,Female,Yes,1,Graduate,No,21410,20049,58900,,1,Rural,Y
LP105400,Male,Yes,3+,Graduate,No,199880,45225,70000,360,0,Urban,N
LP105401,Male,Yes,0,Graduate,No,54280,28541,68600,360,1,Semiurban,Y
LP105402,Female,Yes,1,Graduate,No,37400,22824,70000,360,1,Semiurban,Y
LP105403,Male,Yes,1,Graduate,No,63880,8127,59800,360,1,Semiurban,Y
LP105404,Male,No,0,Graduate,No,31110,11374,70000,360,1,Rural,Y
LP105405,Male,Yes,2,Graduate,No,43180,37825,70000,120,1,Rural,Y
LP105406,Male,Yes,2,Graduate,No,27830,0,69500,360,0,Rural,N
LP105407,Male,No,0,Graduate,No,12410,14119,56700,360,1,Semiurban,Y
LP105408,Male,Yes,3+,Graduate,No,54920,0,70000,360,1,Rural,Y
LP105409,Male,Yes,1,Not Graduate,No,46370,0,60500,,1,Urban,N
